.identifier_batch	.identifier_sample_name	.metadata_moa_1	.metadata_moa_2	.metadata_treatment_remarks	.metadata_treatment_1	.metadata_treatment_2	.response_aoc	.response_bliss	.metadata_cancer_type	.metadata_cancer_subtype
Oncolead_010	ONCOLEAD_CELL_PANC1	WNTi	ATRi	NA	BML284	VX970_Berzosertib_M6620	0.484051944	-0.074533549	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_RAMOS	WNTi	ATRi	NA	BML284	VX970_Berzosertib_M6620	0.550052156	-0.017467523	hematological	heme - burkitt lymphoma
Oncolead_010	ONCOLEAD_CELL_RDES	WNTi	ATRi	NA	BML284	VX970_Berzosertib_M6620	0.589216251	0.010713035	sarcoma	sarcoma - ewings
Oncolead_010	ONCOLEAD_CELL_SAOS2	WNTi	ATRi	NA	BML284	VX970_Berzosertib_M6620	0.462423038	0.059071926	sarcoma	sarcoma - osteosarcoma
Oncolead_010	ONCOLEAD_CELL_SW620	WNTi	ATRi	NA	BML284	VX970_Berzosertib_M6620	0.435082535	-0.001995968	colon	colon
Oncolead_010	ONCOLEAD_CELL_U2OS	WNTi	ATRi	NA	BML284	VX970_Berzosertib_M6620	0.584287451	-0.001319928	sarcoma	sarcoma - osteosarcoma
Oncolead_010	ONCOLEAD_CELL_U87MG	WNTi	ATRi	NA	BML284	VX970_Berzosertib_M6620	0.342520916	0.099107617	brain	brain - GBM
Oncolead_010	ONCOLEAD_CELL_WSUNHL	WNTi	ATRi	NA	BML284	VX970_Berzosertib_M6620	0.665103306	-0.010915715	hematological	heme - NHL
Oncolead_010	ONCOLEAD_CELL_A204	WNTi	ATRi	NA	BML284	VX803_M4344	0.496058072	-0.101947772	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_010	ONCOLEAD_CELL_A549	WNTi	ATRi	NA	BML284	VX803_M4344	0.217119431	0.04387573	lung	lung - NSCLC
Oncolead_010	ONCOLEAD_CELL_ASPC1	WNTi	ATRi	NA	BML284	VX803_M4344	0.267483488	-0.047020174	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_BXPC3	WNTi	ATRi	NA	BML284	VX803_M4344	0.41116837	0.0879411669999999	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_COLO205	WNTi	ATRi	NA	BML284	VX803_M4344	0.408645786	-0.037979933	colon	colon
Oncolead_010	ONCOLEAD_CELL_DU145	WNTi	ATRi	NA	BML284	VX803_M4344	0.525322766	0.053676505	prostate	prostate
Oncolead_010	ONCOLEAD_CELL_HEPG2	WNTi	ATRi	NA	BML284	VX803_M4344	0.051972918	-0.032992289	liver	liver
Oncolead_010	ONCOLEAD_CELL_HL60	WNTi	ATRi	NA	BML284	VX803_M4344	0.414573083	0.031454803	hematological	heme - AML
Oncolead_010	ONCOLEAD_CELL_HT29	WNTi	ATRi	NA	BML284	VX803_M4344	0.478845773	-0.024375068	colon	colon
Oncolead_010	ONCOLEAD_CELL_IGROV1	WNTi	ATRi	NA	BML284	VX803_M4344	0.323066822	0.102442724	ovary	ovary
Oncolead_010	ONCOLEAD_CELL_LOVO	WNTi	ATRi	NA	BML284	VX803_M4344	0.359103408	0.036955008	colon	colon
Oncolead_010	ONCOLEAD_CELL_MDAMB231	WNTi	ATRi	NA	BML284	VX803_M4344	0.355046362	0.190730183	breast	breast - TNBC
Oncolead_010	ONCOLEAD_CELL_MDAMB435	WNTi	ATRi	NA	BML284	VX803_M4344	0.578956534	0.011154391	melanoma	melanoma
Oncolead_010	ONCOLEAD_CELL_MDAMB436	WNTi	ATRi	NA	BML284	VX803_M4344	0.347357026	0.067313693	breast	breast - TNBC
Oncolead_010	ONCOLEAD_CELL_MHHES1	WNTi	ATRi	NA	BML284	VX803_M4344	0.231337614	-0.008577619	sarcoma	sarcoma - ewings
Oncolead_010	ONCOLEAD_CELL_MIAPACA2	WNTi	ATRi	NA	BML284	VX803_M4344	0.562415334	0.028546234	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_MV411	WNTi	ATRi	NA	BML284	VX803_M4344	0.479819183	-0.040348947	hematological	heme - AML
Oncolead_010	ONCOLEAD_CELL_NCIH460	WNTi	ATRi	NA	BML284	VX803_M4344	0.319151228	0.007615146	lung	lung - NSCLC
Oncolead_010	ONCOLEAD_CELL_PANC1	WNTi	ATRi	NA	BML284	VX803_M4344	0.6792968979999999	-0.062986234	pancreas	pancreas
Oncolead_010	ONCOLEAD_CELL_RAMOS	WNTi	ATRi	NA	BML284	VX803_M4344	0.5493212160000001	-0.017467523	hematological	heme - burkitt lymphoma
Oncolead_010	ONCOLEAD_CELL_RDES	WNTi	ATRi	NA	BML284	VX803_M4344	0.5135231379999999	0.003688819	sarcoma	sarcoma - ewings
Oncolead_010	ONCOLEAD_CELL_SAOS2	WNTi	ATRi	NA	BML284	VX803_M4344	0.546237497	-0.022377842	sarcoma	sarcoma - osteosarcoma
Oncolead_010	ONCOLEAD_CELL_SW620	WNTi	ATRi	NA	BML284	VX803_M4344	0.571496304	0.037181072	colon	colon
Oncolead_010	ONCOLEAD_CELL_U2OS	WNTi	ATRi	NA	BML284	VX803_M4344	0.592650923	-0.081687577	sarcoma	sarcoma - osteosarcoma
Oncolead_010	ONCOLEAD_CELL_U87MG	WNTi	ATRi	NA	BML284	VX803_M4344	0.3629773020000001	0.100168326	brain	brain - GBM
Oncolead_010	ONCOLEAD_CELL_WSUNHL	WNTi	ATRi	NA	BML284	VX803_M4344	0.638197764	-0.047683818	hematological	heme - NHL
Oncolead_011	ONCOLEAD_CELL_A204	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.8714134	0.063056865	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_011	ONCOLEAD_CELL_A2780	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.9009077	0.07902855	ovary	ovary
Oncolead_011	ONCOLEAD_CELL_A549	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.9160455	0.04176095	lung	lung - NSCLC
Oncolead_011	ONCOLEAD_CELL_ASPC1	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.9875775	0.010151645	pancreas	pancreas
Oncolead_011	ONCOLEAD_CELL_BXPC3	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.9956294	0.022826932	pancreas	pancreas
Oncolead_011	ONCOLEAD_CELL_CACO2	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.6910746	0.057982278	colon	colon
Oncolead_011	ONCOLEAD_CELL_COLO205	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.8635265	0.009103454	colon	colon
Oncolead_011	ONCOLEAD_CELL_DLD1	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.4820485	-0.027424628	colon	colon
Oncolead_011	ONCOLEAD_CELL_DU145	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.8013786	0.088622177	prostate	prostate
Oncolead_011	ONCOLEAD_CELL_EFO21	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.9228377	0.04028742	ovary	ovary
Oncolead_011	ONCOLEAD_CELL_EJ28	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.8485868000000001	0.037438281	bladder	bladder
Oncolead_011	ONCOLEAD_CELL_HCT15	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.8505472	0.111900243	colon	colon
Oncolead_011	ONCOLEAD_CELL_HEPG2	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.9911076	-0.003019811	liver	liver
Oncolead_011	ONCOLEAD_CELL_HL60	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.8743270000000001	0.05974285	hematological	heme - AML
Oncolead_011	ONCOLEAD_CELL_HS578T	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.8297434000000001	0.060558974	breast	breast - TNBC
Oncolead_011	ONCOLEAD_CELL_HS729	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.9690926	0.055409097	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_011	ONCOLEAD_CELL_HT29	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	1.0	0.0	colon	colon
Oncolead_011	ONCOLEAD_CELL_IGROV1	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.9703431	0.042965931	ovary	ovary
Oncolead_011	ONCOLEAD_CELL_J82	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.9689029	0.025480122	bladder	bladder
Oncolead_011	ONCOLEAD_CELL_JIMT1	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.8984949000000001	0.059218298	breast	breast - HER2+
Oncolead_011	ONCOLEAD_CELL_KASUMI1	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	1.0	0.008309689	hematological	heme - AML
Oncolead_011	ONCOLEAD_CELL_L363	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	1.0	0.011730949	hematological	heme - myeloma
Oncolead_011	ONCOLEAD_CELL_LOVO	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.9873896	0.01526566	colon	colon
Oncolead_011	ONCOLEAD_CELL_MDAMB231	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.7224043000000001	0.050601977	breast	breast - TNBC
Oncolead_011	ONCOLEAD_CELL_MDAMB435	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.7951826	0.196410452	melanoma	melanoma
Oncolead_011	ONCOLEAD_CELL_MDAMB436	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.8795864999999999	0.036677855	breast	breast - TNBC
Oncolead_011	ONCOLEAD_CELL_MDAMB468	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.8344976000000001	0.029259876	breast	breast - TNBC
Oncolead_011	ONCOLEAD_CELL_MHHES1	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.8096979999999999	0.015828859	sarcoma	sarcoma - ewings
Oncolead_011	ONCOLEAD_CELL_MIAPACA2	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.9350065	0.031150691	pancreas	pancreas
Oncolead_011	ONCOLEAD_CELL_MINO	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.9179373	0.047751634	hematological	heme - mantle cell lymphoma
Oncolead_011	ONCOLEAD_CELL_MT3	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.9840559	-0.003401896	colon	colon
Oncolead_011	ONCOLEAD_CELL_MV411	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.9709789	0.023990645	hematological	heme - AML
Oncolead_011	ONCOLEAD_CELL_NCIH292	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.6413901999999999	0.123148946	lung	lung - NSCLC
Oncolead_011	ONCOLEAD_CELL_NCIH358M	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.4473173	-0.074009057	lung	lung - NSCLC
Oncolead_011	ONCOLEAD_CELL_NCIH460	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.8790075	0.114760138	lung	lung - NSCLC
Oncolead_011	ONCOLEAD_CELL_NCIH82	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.5836874	0.030889387	lung	lung - SCLC
Oncolead_011	ONCOLEAD_CELL_OVCAR3	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.9589701	0.037481003	ovary	ovary
Oncolead_011	ONCOLEAD_CELL_OVCAR4	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.9022016	0.08527215	ovary	ovary
Oncolead_011	ONCOLEAD_CELL_PANC1	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.6211709	-0.040135521	pancreas	pancreas
Oncolead_011	ONCOLEAD_CELL_PC3	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.5704083000000001	0.005827267	prostate	prostate
Oncolead_011	ONCOLEAD_CELL_PLCPRF5	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.7455693	0.128722725	liver	liver
Oncolead_011	ONCOLEAD_CELL_RAMOS	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.6463111	0.029605299	hematological	heme - burkitt lymphoma
Oncolead_011	ONCOLEAD_CELL_RD	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.7494225	0.069087974	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_011	ONCOLEAD_CELL_RDES	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.7381668	0.045668907	sarcoma	sarcoma - ewings
Oncolead_011	ONCOLEAD_CELL_SAOS2	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.8621260000000001	0.032263955	sarcoma	sarcoma - osteosarcoma
Oncolead_011	ONCOLEAD_CELL_SF268	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.6523677	0.03331855	brain	brain - astrocytoma
Oncolead_011	ONCOLEAD_CELL_SF295	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.7769539000000001	0.0630431229999999	brain	brain - GBM
Oncolead_011	ONCOLEAD_CELL_SKBR3	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.8823027	0.012973536	breast	breast - HER2+
Oncolead_011	ONCOLEAD_CELL_SKLMS1	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.5748905	0.020560818	sarcoma	sarcoma - leiomyosarcoma
Oncolead_011	ONCOLEAD_CELL_SKMEL28	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.7754133000000001	0.012972632	melanoma	melanoma
Oncolead_011	ONCOLEAD_CELL_SKMEL5	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.8979335999999999	0.0669483729999999	melanoma	melanoma
Oncolead_011	ONCOLEAD_CELL_SUDHL10	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.6677874	0.076202972	hematological	heme - DLBCL
Oncolead_011	ONCOLEAD_CELL_SUDHL6	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.4096311	0.00135641	hematological	heme - DLBCL
Oncolead_011	ONCOLEAD_CELL_SW620	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.7390000000000001	0.021685902	colon	colon
Oncolead_011	ONCOLEAD_CELL_T24	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.9948091999999998	0.013081797	bladder	bladder
Oncolead_011	ONCOLEAD_CELL_TE671	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.8357213	0.080354115	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_011	ONCOLEAD_CELL_THP1	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	1.0	0.0	hematological	heme - AML
Oncolead_011	ONCOLEAD_CELL_U2OS	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.8222396999999999	0.126919395	sarcoma	sarcoma - osteosarcoma
Oncolead_011	ONCOLEAD_CELL_U87MG	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.7964283000000001	0.025987804	brain	brain - GBM
Oncolead_011	ONCOLEAD_CELL_UMUC3	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.762249	0.061708397	bladder	bladder
Oncolead_011	ONCOLEAD_CELL_WSUNHL	ATRi	CHK1i	NA	VX970_Berzosertib_M6620	LY2606368_Prexasertib	0.8058396	0.090781584	hematological	heme - NHL
Oncolead_011	ONCOLEAD_CELL_A204	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.7840720999999999	0.102782192	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_011	ONCOLEAD_CELL_A2780	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.9484558	0.111259241	ovary	ovary
Oncolead_011	ONCOLEAD_CELL_A549	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.8916735999999998	0.133674982	lung	lung - NSCLC
Oncolead_011	ONCOLEAD_CELL_ASPC1	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.9088606	-0.022059719	pancreas	pancreas
Oncolead_011	ONCOLEAD_CELL_BXPC3	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.9838563	0.114587362	pancreas	pancreas
Oncolead_011	ONCOLEAD_CELL_CACO2	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.5736616	0.0004141999999999	colon	colon
Oncolead_011	ONCOLEAD_CELL_COLO205	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.8510959000000001	0.116781935	colon	colon
Oncolead_011	ONCOLEAD_CELL_DLD1	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.5506593000000001	0.309936342	colon	colon
Oncolead_011	ONCOLEAD_CELL_DU145	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.8107585999999999	0.555293244	prostate	prostate
Oncolead_011	ONCOLEAD_CELL_EFO21	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.784849	0.111642679	ovary	ovary
Oncolead_011	ONCOLEAD_CELL_EJ28	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.6974459	0.153590674	bladder	bladder
Oncolead_011	ONCOLEAD_CELL_HCT15	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.9936352	0.240610411	colon	colon
Oncolead_011	ONCOLEAD_CELL_HEPG2	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.9906425	-0.003045606	liver	liver
Oncolead_011	ONCOLEAD_CELL_HL60	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.9355631	0.188299477	hematological	heme - AML
Oncolead_011	ONCOLEAD_CELL_HS578T	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.4534371	0.12321516	breast	breast - TNBC
Oncolead_011	ONCOLEAD_CELL_HS729	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.9394374	0.192377599	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_011	ONCOLEAD_CELL_HT29	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	1.0	0.0	colon	colon
Oncolead_011	ONCOLEAD_CELL_IGROV1	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.9433702	0.099969988	ovary	ovary
Oncolead_011	ONCOLEAD_CELL_J82	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.9600721	0.138073219	bladder	bladder
Oncolead_011	ONCOLEAD_CELL_JIMT1	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.8422613999999999	0.308410454	breast	breast - HER2+
Oncolead_011	ONCOLEAD_CELL_KASUMI1	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	1.0	0.02899816	hematological	heme - AML
Oncolead_011	ONCOLEAD_CELL_L363	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.932233	-0.008729979	hematological	heme - myeloma
Oncolead_011	ONCOLEAD_CELL_LOVO	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.9760311	0.050079683	colon	colon
Oncolead_011	ONCOLEAD_CELL_MDAMB231	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.7744357	0.437433795	breast	breast - TNBC
Oncolead_011	ONCOLEAD_CELL_MDAMB435	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.9315961	0.4220619370000001	melanoma	melanoma
Oncolead_011	ONCOLEAD_CELL_MDAMB436	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.918832	-0.006315266	breast	breast - TNBC
Oncolead_011	ONCOLEAD_CELL_MDAMB468	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.9790358	0.166348354	breast	breast - TNBC
Oncolead_011	ONCOLEAD_CELL_MHHES1	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.9708826	0.056510353	sarcoma	sarcoma - ewings
Oncolead_011	ONCOLEAD_CELL_MIAPACA2	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.987363	0.176279828	pancreas	pancreas
Oncolead_011	ONCOLEAD_CELL_MINO	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.9208939	0.18236463	hematological	heme - mantle cell lymphoma
Oncolead_011	ONCOLEAD_CELL_MT3	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.9885168	0.0176806189999999	colon	colon
Oncolead_011	ONCOLEAD_CELL_MV411	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.9754662	0.088490523	hematological	heme - AML
Oncolead_011	ONCOLEAD_CELL_NCIH292	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.8638591	0.226114098	lung	lung - NSCLC
Oncolead_011	ONCOLEAD_CELL_NCIH358M	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.2692051	-0.0169839039999999	lung	lung - NSCLC
Oncolead_011	ONCOLEAD_CELL_NCIH460	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.881617	0.145715097	lung	lung - NSCLC
Oncolead_011	ONCOLEAD_CELL_NCIH82	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.4799559000000001	0.248896797	lung	lung - SCLC
Oncolead_011	ONCOLEAD_CELL_OVCAR3	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.9949322	0.100743646	ovary	ovary
Oncolead_011	ONCOLEAD_CELL_OVCAR4	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.6603304	0.087310859	ovary	ovary
Oncolead_011	ONCOLEAD_CELL_PANC1	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.8457703000000001	0.132951915	pancreas	pancreas
Oncolead_011	ONCOLEAD_CELL_PC3	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.8552458000000001	0.382987153	prostate	prostate
Oncolead_011	ONCOLEAD_CELL_PLCPRF5	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.6291914000000001	0.191992537	liver	liver
Oncolead_011	ONCOLEAD_CELL_RAMOS	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.4266627000000001	-0.079274048	hematological	heme - burkitt lymphoma
Oncolead_011	ONCOLEAD_CELL_RD	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.8487485999999999	0.285163297	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_011	ONCOLEAD_CELL_RDES	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.7546329	0.068882774	sarcoma	sarcoma - ewings
Oncolead_011	ONCOLEAD_CELL_SAOS2	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.9038587	0.249745413	sarcoma	sarcoma - osteosarcoma
Oncolead_011	ONCOLEAD_CELL_SF268	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.7763154000000001	0.259577987	brain	brain - astrocytoma
Oncolead_011	ONCOLEAD_CELL_SF295	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.7753303	0.310705237	brain	brain - GBM
Oncolead_011	ONCOLEAD_CELL_SKBR3	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.7295155	0.152068061	breast	breast - HER2+
Oncolead_011	ONCOLEAD_CELL_SKLMS1	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.4449689000000001	0.013676843	sarcoma	sarcoma - leiomyosarcoma
Oncolead_011	ONCOLEAD_CELL_SKMEL28	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.5853813	0.273906899	melanoma	melanoma
Oncolead_011	ONCOLEAD_CELL_SKMEL5	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.6645234999999999	0.114735759	melanoma	melanoma
Oncolead_011	ONCOLEAD_CELL_SUDHL10	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.5754446	0.164144026	hematological	heme - DLBCL
Oncolead_011	ONCOLEAD_CELL_SUDHL6	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.4722273	0.219536803	hematological	heme - DLBCL
Oncolead_011	ONCOLEAD_CELL_SW620	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.7495279	0.239949295	colon	colon
Oncolead_011	ONCOLEAD_CELL_T24	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.9869844	0.033512675	bladder	bladder
Oncolead_011	ONCOLEAD_CELL_TE671	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.9146827	0.289241838	sarcoma	sarcoma - rhabdomyosarcoma
Oncolead_011	ONCOLEAD_CELL_THP1	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.9957326	-0.002114584	hematological	heme - AML
Oncolead_011	ONCOLEAD_CELL_U2OS	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.9243202	0.641524875	sarcoma	sarcoma - osteosarcoma
Oncolead_011	ONCOLEAD_CELL_U87MG	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.7095402	0.272945177	brain	brain - GBM
Oncolead_011	ONCOLEAD_CELL_UMUC3	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.8267694999999999	0.3480925	bladder	bladder
Oncolead_011	ONCOLEAD_CELL_WSUNHL	ATRi	PARPi	NA	VX970_Berzosertib_M6620	BMN673_Talazoparib	0.8334655999999999	0.130246061	hematological	heme - NHL
