experiment	freq
frozenset({nan, 'Everolimus', 'Monotherapy', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Monotherapy', 'Everolimus', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_SAOS2', 'Everolimus'})	2
frozenset({nan, 'Monotherapy', 'Everolimus', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Monotherapy', 'Everolimus'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'Everolimus'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL', 'Everolimus'})	2
frozenset({nan, 'NSC348884', 'Monotherapy', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_A549', 'Monotherapy'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_ASPC1', 'Monotherapy'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_BXPC3', 'Monotherapy'})	2
frozenset({nan, 'NSC348884', 'Monotherapy', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'NSC348884', 'Monotherapy', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'NSC348884', 'Monotherapy', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_HL60', 'Monotherapy'})	2
frozenset({nan, 'NSC348884', 'Monotherapy', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_IGROV1', 'Monotherapy'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_LOVO', 'Monotherapy'})	2
frozenset({nan, 'NSC348884', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'NSC348884', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'NSC348884', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Monotherapy', 'NSC348884'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_MV411', 'Monotherapy'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_NCIH460', 'Monotherapy'})	2
frozenset({nan, 'NSC348884', 'Monotherapy', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'NSC348884', 'Monotherapy', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'NSC348884', 'Monotherapy', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'NSC348884', 'Monotherapy', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'NSC348884', 'Monotherapy', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'NSC348884', 'ONCOLEAD_CELL_U2OS', 'Monotherapy'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'NSC348884'})	2
frozenset({nan, 'NSC348884', 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'LY2584702', 'Monotherapy', 'ONCOLEAD_CELL_A204'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Monotherapy', 'LY2584702'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Monotherapy', 'LY2584702'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Monotherapy', 'LY2584702'})	2
frozenset({nan, 'LY2584702', 'Monotherapy', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'LY2584702', 'Monotherapy', 'ONCOLEAD_CELL_DU145'})	2
frozenset({nan, 'LY2584702', 'Monotherapy', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Monotherapy', 'LY2584702'})	2
frozenset({nan, 'LY2584702', 'Monotherapy', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Monotherapy', 'LY2584702'})	2
frozenset({nan, 'LY2584702', 'ONCOLEAD_CELL_LOVO', 'Monotherapy'})	2
frozenset({nan, 'LY2584702', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'LY2584702', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435'})	2
frozenset({nan, 'LY2584702', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'LY2584702', 'Monotherapy'})	2
frozenset({nan, 'LY2584702', 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy'})	2
frozenset({nan, 'LY2584702', 'ONCOLEAD_CELL_MV411', 'Monotherapy'})	2
frozenset({nan, 'LY2584702', 'ONCOLEAD_CELL_NCIH460', 'Monotherapy'})	2
frozenset({nan, 'LY2584702', 'Monotherapy', 'ONCOLEAD_CELL_PANC1'})	2
frozenset({nan, 'LY2584702', 'Monotherapy', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'LY2584702', 'Monotherapy', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'LY2584702', 'Monotherapy', 'ONCOLEAD_CELL_SAOS2'})	2
frozenset({nan, 'LY2584702', 'Monotherapy', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Monotherapy', 'LY2584702'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'LY2584702', 'Monotherapy'})	2
frozenset({nan, 'LY2584702', 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_A204', 'Olaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Monotherapy', 'Olaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Monotherapy', 'Olaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Monotherapy', 'Olaparib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_COLO205', 'Olaparib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_DU145', 'Olaparib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_HEPG2', 'Olaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Monotherapy', 'Olaparib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_HT29', 'Olaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Monotherapy', 'Olaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Monotherapy', 'Olaparib'})	2
frozenset({nan, 'Monotherapy', 'Olaparib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435', 'Olaparib'})	2
frozenset({nan, 'Monotherapy', 'Olaparib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Monotherapy', 'Olaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy', 'Olaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Monotherapy', 'Olaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Monotherapy', 'Olaparib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_PANC1', 'Olaparib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_RAMOS', 'Olaparib'})	2
frozenset({nan, 'Monotherapy', 'Olaparib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_SAOS2', 'Olaparib'})	2
frozenset({nan, 'Monotherapy', 'Olaparib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Monotherapy', 'Olaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'Olaparib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL', 'Olaparib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_A204', 'AG014699_Rucaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Monotherapy', 'AG014699_Rucaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Monotherapy', 'AG014699_Rucaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Monotherapy', 'AG014699_Rucaparib'})	2
frozenset({nan, 'Monotherapy', 'AG014699_Rucaparib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_DU145', 'AG014699_Rucaparib'})	2
frozenset({nan, 'Monotherapy', 'AG014699_Rucaparib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Monotherapy', 'AG014699_Rucaparib'})	2
frozenset({nan, 'Monotherapy', 'AG014699_Rucaparib', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Monotherapy', 'AG014699_Rucaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Monotherapy', 'AG014699_Rucaparib'})	2
frozenset({nan, 'Monotherapy', 'AG014699_Rucaparib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435', 'AG014699_Rucaparib'})	2
frozenset({nan, 'Monotherapy', 'AG014699_Rucaparib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Monotherapy', 'AG014699_Rucaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy', 'AG014699_Rucaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Monotherapy', 'AG014699_Rucaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Monotherapy', 'AG014699_Rucaparib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_PANC1', 'AG014699_Rucaparib'})	2
frozenset({nan, 'Monotherapy', 'AG014699_Rucaparib', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Monotherapy', 'AG014699_Rucaparib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_SAOS2', 'AG014699_Rucaparib'})	2
frozenset({nan, 'Monotherapy', 'AG014699_Rucaparib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Monotherapy', 'AG014699_Rucaparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'AG014699_Rucaparib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL', 'AG014699_Rucaparib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_A204', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Monotherapy', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Monotherapy', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Monotherapy', 'BMN673_Talazoparib'})	3
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_COLO205', 'BMN673_Talazoparib'})	3
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_DU145', 'BMN673_Talazoparib'})	3
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_HEPG2', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Monotherapy', 'BMN673_Talazoparib'})	3
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_HT29', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Monotherapy', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Monotherapy', 'BMN673_Talazoparib'})	3
frozenset({nan, 'BMN673_Talazoparib', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB231'})	3
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435', 'BMN673_Talazoparib'})	3
frozenset({nan, 'BMN673_Talazoparib', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB436'})	3
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Monotherapy', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Monotherapy', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Monotherapy', 'BMN673_Talazoparib'})	3
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_PANC1', 'BMN673_Talazoparib'})	3
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_RAMOS', 'BMN673_Talazoparib'})	3
frozenset({nan, 'BMN673_Talazoparib', 'Monotherapy', 'ONCOLEAD_CELL_RDES'})	3
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_SAOS2', 'BMN673_Talazoparib'})	3
frozenset({nan, 'BMN673_Talazoparib', 'Monotherapy', 'ONCOLEAD_CELL_SW620'})	3
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Monotherapy', 'BMN673_Talazoparib'})	3
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'BMN673_Talazoparib'})	3
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL', 'BMN673_Talazoparib'})	3
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_A204', 'MK4827_Niraparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Monotherapy', 'MK4827_Niraparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Monotherapy', 'MK4827_Niraparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Monotherapy', 'MK4827_Niraparib'})	2
frozenset({nan, 'Monotherapy', 'MK4827_Niraparib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_DU145', 'MK4827_Niraparib'})	2
frozenset({nan, 'Monotherapy', 'MK4827_Niraparib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Monotherapy', 'MK4827_Niraparib'})	2
frozenset({nan, 'MK4827_Niraparib', 'Monotherapy', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Monotherapy', 'MK4827_Niraparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Monotherapy', 'MK4827_Niraparib'})	2
frozenset({nan, 'Monotherapy', 'MK4827_Niraparib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435', 'MK4827_Niraparib'})	2
frozenset({nan, 'Monotherapy', 'MK4827_Niraparib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Monotherapy', 'MK4827_Niraparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy', 'MK4827_Niraparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Monotherapy', 'MK4827_Niraparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Monotherapy', 'MK4827_Niraparib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_PANC1', 'MK4827_Niraparib'})	2
frozenset({nan, 'MK4827_Niraparib', 'Monotherapy', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Monotherapy', 'MK4827_Niraparib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_SAOS2', 'MK4827_Niraparib'})	2
frozenset({nan, 'Monotherapy', 'MK4827_Niraparib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Monotherapy', 'MK4827_Niraparib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'MK4827_Niraparib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL', 'MK4827_Niraparib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_A204', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Monotherapy', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Monotherapy', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Monotherapy', 'BI2536'})	2
frozenset({nan, 'Monotherapy', 'BI2536', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_DU145', 'BI2536'})	2
frozenset({nan, 'Monotherapy', 'BI2536', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Monotherapy', 'BI2536'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_HT29', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Monotherapy', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Monotherapy', 'BI2536'})	2
frozenset({nan, 'Monotherapy', 'BI2536', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435', 'BI2536'})	2
frozenset({nan, 'Monotherapy', 'BI2536', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Monotherapy', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Monotherapy', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Monotherapy', 'BI2536'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_PANC1', 'BI2536'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_RAMOS', 'BI2536'})	2
frozenset({nan, 'Monotherapy', 'BI2536', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_SAOS2', 'BI2536'})	2
frozenset({nan, 'Monotherapy', 'BI2536', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Monotherapy', 'BI2536'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'BI2536'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL', 'BI2536'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_A204', 'Bortezomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Monotherapy', 'Bortezomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Monotherapy', 'Bortezomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Monotherapy', 'Bortezomib'})	2
frozenset({nan, 'Monotherapy', 'Bortezomib', 'ONCOLEAD_CELL_COLO205'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_DU145', 'Bortezomib'})	2
frozenset({nan, 'Monotherapy', 'Bortezomib', 'ONCOLEAD_CELL_HEPG2'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Monotherapy', 'Bortezomib'})	2
frozenset({nan, 'Bortezomib', 'Monotherapy', 'ONCOLEAD_CELL_HT29'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Monotherapy', 'Bortezomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Monotherapy', 'Bortezomib'})	2
frozenset({nan, 'Monotherapy', 'Bortezomib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435', 'Bortezomib'})	2
frozenset({nan, 'Monotherapy', 'Bortezomib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Monotherapy', 'Bortezomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy', 'Bortezomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Monotherapy', 'Bortezomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Monotherapy', 'Bortezomib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_PANC1', 'Bortezomib'})	2
frozenset({nan, 'Bortezomib', 'Monotherapy', 'ONCOLEAD_CELL_RAMOS'})	2
frozenset({nan, 'Monotherapy', 'Bortezomib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_SAOS2', 'Bortezomib'})	2
frozenset({nan, 'Monotherapy', 'Bortezomib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Monotherapy', 'Bortezomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'Bortezomib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL', 'Bortezomib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_A204', 'Carfilzomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Monotherapy', 'Carfilzomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Monotherapy', 'Carfilzomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Monotherapy', 'Carfilzomib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_COLO205', 'Carfilzomib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_DU145', 'Carfilzomib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_HEPG2', 'Carfilzomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Monotherapy', 'Carfilzomib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_HT29', 'Carfilzomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Monotherapy', 'Carfilzomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Monotherapy', 'Carfilzomib'})	2
frozenset({nan, 'Carfilzomib', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435', 'Carfilzomib'})	2
frozenset({nan, 'Carfilzomib', 'Monotherapy', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Monotherapy', 'Carfilzomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy', 'Carfilzomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Monotherapy', 'Carfilzomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Monotherapy', 'Carfilzomib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_PANC1', 'Carfilzomib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_RAMOS', 'Carfilzomib'})	2
frozenset({nan, 'Carfilzomib', 'Monotherapy', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_SAOS2', 'Carfilzomib'})	2
frozenset({nan, 'Carfilzomib', 'Monotherapy', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Monotherapy', 'Carfilzomib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'Carfilzomib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL', 'Carfilzomib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_A204', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Monotherapy', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Monotherapy', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Monotherapy', 'Sunitinib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_COLO205', 'Sunitinib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_DU145', 'Sunitinib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_HEPG2', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_HL60', 'Monotherapy', 'Sunitinib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_HT29', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_IGROV1', 'Monotherapy', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_LOVO', 'Monotherapy', 'Sunitinib'})	2
frozenset({nan, 'Monotherapy', 'Sunitinib', 'ONCOLEAD_CELL_MDAMB231'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_MDAMB435', 'Sunitinib'})	2
frozenset({nan, 'Monotherapy', 'Sunitinib', 'ONCOLEAD_CELL_MDAMB436'})	2
frozenset({nan, 'ONCOLEAD_CELL_MHHES1', 'Monotherapy', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MIAPACA2', 'Monotherapy', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_MV411', 'Monotherapy', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_NCIH460', 'Monotherapy', 'Sunitinib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_PANC1', 'Sunitinib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_RAMOS', 'Sunitinib'})	2
frozenset({nan, 'Monotherapy', 'Sunitinib', 'ONCOLEAD_CELL_RDES'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_SAOS2', 'Sunitinib'})	2
frozenset({nan, 'Monotherapy', 'Sunitinib', 'ONCOLEAD_CELL_SW620'})	2
frozenset({nan, 'ONCOLEAD_CELL_U2OS', 'Monotherapy', 'Sunitinib'})	2
frozenset({nan, 'ONCOLEAD_CELL_U87MG', 'Monotherapy', 'Sunitinib'})	2
frozenset({nan, 'Monotherapy', 'ONCOLEAD_CELL_WSUNHL', 'Sunitinib'})	2
frozenset({nan, 'SN38', 'Monotherapy', 'ONCOLEAD_CELL_A204'})	3
frozenset({nan, 'ONCOLEAD_CELL_A549', 'Monotherapy', 'SN38'})	3
frozenset({nan, 'ONCOLEAD_CELL_ASPC1', 'Monotherapy', 'SN38'})	3
frozenset({nan, 'ONCOLEAD_CELL_BXPC3', 'Monotherapy', 'SN38'})	3
frozenset({nan, 'Monotherapy', 'SN38', 'ONCOLEAD_CELL_COLO205'})	3
frozenset({nan, 'SN38', 'Monotherapy', 'ONCOLEAD_CELL_DU145'})	3
